Palabra,Etiqueta_POS
sin,ADP
poderles,VERB
sacar,VERB
ventaja,NOUN
alguna,DET
",",PUNCT
y,CCONJ
al,ADP
cabo,NOUN
por,ADP
traición,NOUN
",",PUNCT
que,PRON
nunca,ADV
falta,VERB
en,ADP
el,DET
mundo,NOUN
",",PUNCT
allá,ADV
vino,VERB
un,DET
Indio,PROPN
de,ADP
los,DET
enemigos,NOUN
Caríos,PROPN
durante,ADP
la,DET
noche,NOUN
á,ADP
nuestro,DET
real,NOUN
á,ADP
ver,VERB
á,ADP
nuestro,DET
capitán,NOUN
Marthin,PROPN
Doménigo,PROPN
Eyolla,PROPN
;,PUNCT
era,AUX
aquél,ADJ
un,DET
principal,ADJ
de,ADP
los,DET
Caríos,PROPN
y,CCONJ
á,ADP
él,PRON
obedecía,VERB
el,DET
pueblo,NOUN
.,PUNCT
Este,PRON
pidió,VERB
que,SCONJ
no,ADV
le,PRON
quemásemos,NOUN
ni,CCONJ
destruyésemos,ADJ
su,DET
pueblo,NOUN
",",PUNCT
que,SCONJ
él,PRON
nos,PRON
mostraría,VERB
cómo,PRON
y,CCONJ
de,ADP
qué,DET
manera,NOUN
era,AUX
de,ADP
tomarlo,VERB
;,PUNCT
así,ADV
le,PRON
prometió,VERB
nuestro,DET
capitán,NOUN
que,PRON
no,ADV
permitiría,VERB
que,SCONJ
le,PRON
hiciesen,VERB
mal,ADV
.,PUNCT
Después,ADV
de,ADP
lo,PRON
cual,PRON
este,DET
Caríos,PROPN
nos,PRON
mostró,VERB
un,DET
camino,NOUN
escusado,ADJ
en,ADP
el,DET
bosque,NOUN
por,ADP
el,DET
que,PRON
deberíamos,AUX
nosotros,PRON
llegar,VERB
al,ADP
pueblo,NOUN
",",PUNCT
y,CCONJ
dijo,VERB
que,SCONJ
él,PRON
encendería,VERB
fuego,NOUN
en,ADP
el,DET
dicho,ADJ
pueblo,NOUN
cuando,SCONJ
llegase,VERB
el,DET
momento,NOUN
de,ADP
meternos,VERB
en,ADP
él,PRON
.,PUNCT
Como,SCONJ
que,SCONJ
todo,PRON
sucedió,VERB
tal,DET
cual,PRON
se,PRON
había,AUX
arreglado,VERB
y,CCONJ
mucha,DET
gente,NOUN
pereció,VERB
á,ADP
manos,NOUN
de,ADP
nosotros,PRON
los,DET
Cristianos,PROPN
y,CCONJ
fué,AUX
destruída,VERB
;,PUNCT
y,CCONJ
los,DET
que,PRON
á,ADP
la,DET
fuga,NOUN
se,PRON
dieron,VERB
cayeron,VERB
en,ADP
manos,NOUN
de,ADP
sus,DET
enemigos,NOUN
los,DET
Geberus,PROPN
(,PUNCT
Yapirú,PROPN
),PUNCT
que,PRON
destruyeron,VERB
y,CCONJ
mataron,VERB
á,ADP
los,DET
más,ADV
;,PUNCT
pero,CCONJ
á,ADP
las,DET
mujeres,NOUN
y,CCONJ
á,ADP
los,DET
niños,NOUN
no,ADV
los,PRON
tenían,VERB
esta,DET
vez,NOUN
consigo,PRON
",",PUNCT
sino,CCONJ
á,ADP
4,NUM
millas,NOUN
(,PUNCT
leguas,NOUN
),PUNCT
de,ADP
allí,ADV
en,ADP
un,DET
bosque,NOUN
muy,ADV
extenso,ADJ
.,PUNCT
"
",SPACE
Pero,CCONJ
la,DET
gente,NOUN
de,ADP
los,DET
Caríos,PROPN
que,PRON
logró,VERB
salvarse,VERB
de,ADP
esta,DET
escaramuza,NOUN
huyó,VERB
á,ADP
lo,PRON
de,ADP
otro,PRON
principal,ADJ
de,ADP
los,DET
Indios,PROPN
que,PRON
se,PRON
llamaba,VERB
Thabere,PROPN
(,PUNCT
Tabaré,PROPN
),PUNCT
y,CCONJ
su,DET
pueblo,NOUN
Juberich,PROPN
Sabye,PROPN
(,PUNCT
Yeruquihaba,PROPN
),PUNCT
que,PRON
estaba,AUX
á,ADP
140,NUM
millas,NOUN
(,PUNCT
leguas,NOUN
),PUNCT
de,ADP
este,DET
pueblo,NOUN
Kharayeba,PROPN
.,PUNCT
Allá,ADV
no,ADV
pudimos,VERB
ni,ADV
perseguirlos,VERB
ni,ADV
seguirlos,VERB
nosotros,PRON
",",PUNCT
porque,SCONJ
todo,DET
lo,PRON
que,PRON
estaba,VERB
en,ADP
el,DET
camino,NOUN
se,PRON
había,AUX
talado,VERB
y,CCONJ
destruído,ADJ
",",PUNCT
así,ADV
que,SCONJ
nosotros,PRON
no,ADV
pudiésemos,VERB
hallar,VERB
qué,PRON
comer,VERB
;,PUNCT
con,ADP
todo,PRON
nos,PRON
quedamos,VERB
allí,ADV
en,ADP
el,DET
pueblo,NOUN
Karayeba,PROPN
14,NUM
días,NOUN
enteros,ADJ
",",PUNCT
mientras,SCONJ
sanaban,VERB
los,DET
que,PRON
estaban,AUX
heridos,ADJ
y,CCONJ
descansaban,VERB
esos,DET
días,NOUN
.,PUNCT
"

",SPACE
CAPÍTULO,PROPN
XLIII,PROPN
"
",SPACE
TOMA,NOUN
DEL,ADP
PUEBLO,PROPN
JUERICH,PROPN
SABAYÉ,PROPN
.,PUNCT
PERDÓN,NOUN
DE,ADP
THABERÉ,NOUN
"

",SPACE
Entonces,ADV
regresamos,VERB
á,ADP
nuestra,DET
ciudad,NOUN
",",PUNCT
Nostra,PROPN
Singnora,PROPN
de,ADP
Sunssión,PROPN
",",PUNCT
con,ADP
miras,NOUN
de,ADP
navegar,VERB
aguas,NOUN
arriba,ADV
á,ADP
buscar,VERB
el,DET
susodicho,NOUN
pueblo,NOUN
Juerich,PROPN
Sabaje,PROPN
(,PUNCT
Hieruquizaba,PROPN
),PUNCT
donde,PRON
vivía,VERB
el,DET
principalde,NOUN
los,DET
Thabere,PROPN
.,PUNCT
Cuando,SCONJ
nosotros,PRON
ya,ADV
hubimos,AUX
llegado,VERB
á,ADP
nuestra,DET
ciudad,NOUN
Nostra,PROPN
Singnora,PROPN
",",PUNCT
nos,PRON
quedamos,VERB
allí,ADV
14,NUM
días,NOUN
mientras,SCONJ
nos,PRON
proveíamos,VERB
para,ADP
el,DET
viaje,NOUN
de,ADP
toda,DET
clase,NOUN
de,ADP
municiones,NOUN
y,CCONJ
víveres,NOUN
.,PUNCT
Así,ADV
",",PUNCT
pues,SCONJ
",",PUNCT
volvió,VERB
á,ADP
tomar,VERB
nuestro,DET
capitán,NOUN
gente,NOUN
de,ADP
refresco,NOUN
de,ADP
los,DET
Cristianos,PROPN
y,CCONJ
de,ADP
los,DET
Indios,PROPN
",",PUNCT
porque,SCONJ
muchos,PRON
estaban,AUX
heridos,ADJ
y,CCONJ
enfermos,NOUN
",",PUNCT
y,CCONJ
en,ADP
seguida,NOUN
navegó,VERB
aguas,NOUN
arriba,ADV
del,ADP
Paraboe,PROPN
á,ADP
lo,PRON
de,ADP
nuestros,DET
enemigos,NOUN
Juerich,PROPN
Sabaoe,PROPN
con,ADP
9,NUM
navíos,NOUN
pergentin,PROPN
(,PUNCT
bergantines,NOUN
),PUNCT
y,CCONJ
200,NUM
canaen,PROPN
(,PUNCT
canoas,NOUN
),PUNCT
;,PUNCT
y,CCONJ
había,AUX
los,DET
400,NUM
Cristianos,NOUN
nuestros,DET
y,CCONJ
1.500,NUM
Indios,PROPN
de,ADP
los,DET
Geberus,PROPN
.,PUNCT
Hay,AUX
46,NUM
millas,NOUN
(,PUNCT
leguas,NOUN
),PUNCT
de,ADP
la,DET
ciudad,NOUN
Nostra,PROPN
Singnora,PROPN
de,ADP
Sunssión,PROPN
á,ADP
los,DET
Jeruich,PROPN
Saboe,PROPN
donde,PRON
se,PRON
habían,AUX
refugiado,VERB
nuestros,DET
enemigos,NOUN
los,DET
Karaeba,PROPN
.,PUNCT
El,DET
mismo,DET
día,NOUN
nos,PRON
salió,VERB
al,ADP
encuentro,NOUN
el,DET
antedicho,NOUN
principal,ADJ
de,ADP
los,DET
Caríos,PROPN
",",PUNCT
el,DET
que,PRON
nos,PRON
había,AUX
entregado,VERB
el,DET
pueblo,NOUN
á,ADP
traición,NOUN
",",PUNCT
y,CCONJ
se,PRON
trajo,VERB
consigo,PRON
1.000,NUM
Caríos,PROPN
para,ADP
ayudarnos,VERB
contra,ADP
los,DET
dichos,ADJ
Thaberes,PROPN
(,PUNCT
Tabarés,PROPN
),PUNCT
.,PUNCT
"
",SPACE
Luego,ADV
que,SCONJ
nuestro,DET
capitán,NOUN
hubo,AUX
reunido,VERB
toda,DET
esta,DET
gente,NOUN
por,ADP
tierra,NOUN
y,CCONJ
agua,NOUN
",",PUNCT
y,CCONJ
como,SCONJ
á,ADP
2,NUM
millas,NOUN
(,PUNCT
leguas,NOUN
),PUNCT
de,ADP
distancia,NOUN
de,ADP
los,DET
enemigos,NOUN
Juerich,PROPN
Sabie,PROPN
",",PUNCT
al,ADP
punto,NOUN
envió,VERB
nuestro,DET
capitán,NOUN
Marthin,PROPN
Doménigo,PROPN
Eyolla,PROPN
(,PUNCT
Irala,PROPN
),PUNCT
dos,NUM
Indios,PROPN
de,ADP
los,DET
Caríos,PROPN
á,ADP
sus,DET
enemigos,NOUN
en,ADP
el,DET
pueblo,NOUN
para,ADP
anunciarles,VERB
",",PUNCT
que,SCONJ
estos,DET
Cristianos,PROPN
estaban,VERB
otra,DET
vez,NOUN
por,ADP
allá,ADV
",",PUNCT
y,CCONJ
les,PRON
hizo,VERB
decir,VERB
que,SCONJ
debían,AUX
volverse,VERB
á,ADP
su,DET
tierra,NOUN
",",PUNCT
cada,DET
cual,PRON
á,ADP
su,DET
mujer,NOUN
y,CCONJ
á,ADP
sus,DET
hijos,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
debían,AUX
estar,AUX
sujetos,ADJ
á,ADP
los,DET
Cristianos,PROPN
y,CCONJ
volverles,VERB
á,ADP
servir,VERB
",",PUNCT
como,SCONJ
lo,PRON
habían,AUX
hecho,VERB
antes,ADV
de,ADP
eso,PRON
;,PUNCT
pero,CCONJ
que,SCONJ
si,SCONJ
ellos,PRON
no,ADV
querían,VERB
á,ADP
todos,DET
los,PRON
arrojaría,VERB
de,ADP
la,DET
tierra,NOUN
.,PUNCT
A,ADP
lo,PRON
que,PRON
contestó,VERB
el,DET
caudillo,NOUN
Caríos,PROPN
",",PUNCT
el,DET
Thaberé,PROPN
(,PUNCT
Tabaré,PROPN
),PUNCT
",",PUNCT
que,PRON
le,PRON
anunciasen,VERB
al,ADP
capitán,NOUN
de,ADP
los,DET
Cristianos,PROPN
que,PRON
no,ADV
querían,VERB
saber,VERB
nada,PRON
con,ADP
los,DET
Cristianos,PROPN
y,CCONJ
que,PRON
se,PRON
atreviese,VERB
no,ADV
más,ADV
á,ADP
venir,VERB
que,SCONJ
ellos,PRON
nos,PRON
habían,AUX
de,ADP
dar,VERB
la,DET
muerte,NOUN
con,ADP
huesos,NOUN
;,PUNCT
también,ADV
castigaron,VERB
á,ADP
nuestros,DET
dos,NUM
Indios,PROPN
malamente,ADV
con,ADP
palos,NOUN
y,CCONJ
les,PRON
dijeron,VERB
que,SCONJ
se,PRON
mandasen,VERB
mudar,VERB
presto,ADJ
del,ADP
real,NOUN
de,ADP
ellos,PRON
",",PUNCT
porque,SCONJ
de,ADP
nó,NOUN
los,PRON
habían,AUX
de,ADP
matar,VERB
.,PUNCT
"
",SPACE
Ahora,ADV
pues,SCONJ
estos,DET
dos,NUM
mansseschere,PROPN
(,PUNCT
mensajeros,NOUN
),PUNCT
se,PRON
presentaron,VERB
á,ADP
nuestro,DET
capitán,NOUN
y,CCONJ
le,PRON
dieron,VERB
el,DET
manssache,NOUN
(,PUNCT
mensaje,NOUN
),PUNCT
",",PUNCT
de,ADP
cómo,PRON
les,PRON
había,AUX
ido,VERB
",",PUNCT
con,ADP
esto,PRON
nuestro,DET
capitán,NOUN
Marthín,PROPN
Domenigo,PROPN
Eyolla,PROPN
(,PUNCT
Irala,PROPN
),PUNCT
se,PRON
alzó,VERB
",",PUNCT
y,CCONJ
nosotros,PRON
con,ADP
él,PRON
",",PUNCT
y,CCONJ
marchamos,VERB
contra,ADP
nuestro,DET
enemigo,NOUN
Thabere,PROPN
y,CCONJ
los,DET
Caríos,PROPN
",",PUNCT
en,ADP
seguida,NOUN
nos,PRON
formamos,VERB
y,CCONJ
repartimos,VERB
la,DET
gente,NOUN
en,ADP
4,NUM
divisiones,NOUN
.,PUNCT
"
",SPACE
Así,ADV
llegamos,VERB
nosotros,PRON
á,ADP
un,DET
agua,NOUN
corriente,ADJ
",",PUNCT
que,PRON
en,ADP
su,DET
lengua,NOUN
India,PROPN
se,PRON
llama,VERB
Schueschíeu,PROPN
(,PUNCT
Xexuy,PROPN
),PUNCT
es,AUX
tan,ADV
ancha,ADJ
como,SCONJ
el,DET
Danubio,PROPN
aquí,ADV
en,ADP
este,DET
país,NOUN
(,PUNCT
Baviera,PROPN
),PUNCT
",",PUNCT
y,CCONJ
como,SCONJ
hasta,ADP
la,DET
cintura,NOUN
de,ADP
un,DET
hombre,NOUN
de,ADP
hondura,NOUN
",",PUNCT
ó,CCONJ
más,ADV
en,ADP
algunas,DET
partes,NOUN
;,PUNCT
pero,CCONJ
la,DET
tal,DET
agua,NOUN
se,PRON
aumenta,VERB
mucho,ADV
en,ADP
su,DET
tiempo,NOUN
",",PUNCT
y,CCONJ
causa,NOUN
grandes,ADJ
perjuicios,NOUN
en,ADP
la,DET
tierra,NOUN
",",PUNCT
así,ADV
que,SCONJ
no,ADV
se,PRON
puede,AUX
viajar,VERB
por,ADP
ella,PRON
.,PUNCT
"
",SPACE
Y,CCONJ
como,SCONJ
nosotros,PRON
teníamos,VERB
que,SCONJ
pasar,VERB
esta,DET
agua,NOUN
",",PUNCT
estaba,VERB
el,DET
enemigo,NOUN
con,ADP
su,DET
real,NOUN
del,ADP
otro,DET
lado,NOUN
de,ADP
ella,PRON
y,CCONJ
por,ADP
eso,PRON
nos,PRON
hicieron,VERB
gran,ADJ
resistencia,NOUN
y,CCONJ
daño,NOUN
al,ADP
pasar,VERB
",",PUNCT
así,ADV
que,SCONJ
creo,VERB
yo,PRON
que,SCONJ
esta,DET
vez,NOUN
",",PUNCT
(,PUNCT
el,DET
favor,NOUN
de,ADP
Dios,PROPN
mediante,ADP
",",PUNCT
se,PRON
entiende,VERB
),PUNCT
á,ADP
no,ADV
ser,AUX
los,DET
arcabuces,NOUN
no,ADV
hubiese,AUX
escapado,VERB
uno,PRON
de,ADP
nosotros,PRON
con,ADP
vida,NOUN
del,ADP
lance,NOUN
.,PUNCT
Y,CCONJ
tanto,ADV
nos,PRON
favoreció,VERB
Dios,PROPN
el,DET
Todopoderoso,PROPN
que,PRON
nosotros,PRON
pasamos,VERB
al,ADP
otro,DET
lado,NOUN
del,ADP
agua,NOUN
",",PUNCT
mediante,ADP
su,DET
Divina,PROPN
bendición,NOUN
y,CCONJ
pisamos,VERB
tierra,NOUN
.,PUNCT
Cuando,SCONJ
los,DET
enemigos,NOUN
la,DET
tal,DET
cosa,NOUN
vieron,VERB
",",PUNCT
al,ADP
punto,NOUN
huyeron,VERB
á,ADP
su,DET
pueblo,NOUN
",",PUNCT
que,PRON
estaba,AUX
á,ADP
media,NUM
milla,PROPN
(,PUNCT
legua,NOUN
),PUNCT
del,ADP
agua,NOUN
.,PUNCT
Luego,ADV
que,SCONJ
nosotros,PRON
lo,PRON
vimos,VERB
los,PRON
perseguimos,VERB
con,ADP
toda,DET
nuestra,DET
gente,NOUN
y,CCONJ
llegamos,VERB
al,ADP
pueblo,NOUN
al,ADP
mismo,ADJ
tiempo,NOUN
que,SCONJ
ellos,PRON
y,CCONJ
le,PRON
pusimos,VERB
cerco,NOUN
",",PUNCT
así,ADV
que,SCONJ
nadie,PRON
podía,AUX
salir,VERB
ni,ADV
entrar,VERB
",",PUNCT
nos,PRON
armamos,VERB
también,ADV
después,ADV
sin,ADP
perder,VERB
un,DET
momento,NOUN
con,ADP
nuestros,DET
pawessen,NOUN
(,PUNCT
paveses,NOUN
),PUNCT
y,CCONJ
hachas,NOUN
",",PUNCT
tal,NOUN
y,CCONJ
como,SCONJ
antes,ADV
se,PRON
dijo,VERB
.,PUNCT
Así,ADV
no,ADV
estuvimos,VERB
más,ADV
tiempo,NOUN
acampados,ADJ
delante,ADV
del,ADP
dicho,ADJ
pueblo,NOUN
que,SCONJ
desde,ADP
la,DET
mañana,NOUN
hasta,ADP
la,DET
noche,NOUN
",",PUNCT
en,ADP
que,SCONJ
Dios,PROPN
el,DET
Todopoderoso,PROPN
nos,PRON
favoreció,VERB
",",PUNCT
de,ADP
suerte,NOUN
que,PRON
los,PRON
derrotamos,VERB
y,CCONJ
salimos,VERB
vencedores,ADJ
;,PUNCT
tomamos,VERB
el,DET
pueblo,NOUN
y,CCONJ
matamos,VERB
mucha,DET
gente,NOUN
.,PUNCT
Pero,CCONJ
ya,ADV
antes,ADV
de,ADP
entrar,VERB
en,ADP
pelea,NOUN
nos,PRON
había,AUX
encargado,VERB
nuestro,DET
capitán,NOUN
que,SCONJ
no,ADV
matásemos,VERB
ni,CCONJ
á,ADP
mujeres,NOUN
ni,CCONJ
á,ADP
niños,NOUN
",",PUNCT
sino,CCONJ
que,SCONJ
los,PRON
tomásemos,VERB
prisio-neros,NOUN
",",PUNCT
como,SCONJ
que,SCONJ
así,ADV
lo,PRON
cumplimos,VERB
nosotros,PRON
y,CCONJ
obedecimos,ADJ
su,DET
encargo,NOUN
.,PUNCT
Los,DET
hombres,NOUN
",",PUNCT
empero,ADV
",",PUNCT
cuantos,PRON
pudimos,AUX
alcanzar,VERB
",",PUNCT
tuvieron,VERB
todos,PRON
que,SCONJ
morir,VERB
.,PUNCT
También,ADV
nuestros,DET
amigos,NOUN
los,DET
Geberus,PROPN
se,PRON
trajeron,VERB
unas,PRON
1.000,NUM
cabezas,NOUN
de,ADP
nuestros,DET
enemigos,NOUN
Caríos,PROPN
.,PUNCT
"
",SPACE
Ahora,ADV
",",PUNCT
después,ADV
que,SCONJ
todo,DET
esto,PRON
había,AUX
sucedido,VERB
",",PUNCT
llegaron,VERB
por,ADP
aquel,DET
tiempo,NOUN
aquellos,DET
Caríos,PROPN
",",PUNCT
que,PRON
habían,AUX
salvado,VERB
de,ADP
allí,ADV
junto,ADJ
con,ADP
su,DET
principal,ADJ
Thabere,PROPN
(,PUNCT
Tabaré,PROPN
),PUNCT
y,CCONJ
otros,PRON
de,ADP
sus,DET
principales,ADJ
y,CCONJ
pidieron,VERB
perdón,NOUN
á,ADP
nuestro,DET
capitán,NOUN
",",PUNCT
con,ADP
tal,NOUN
que,SCONJ
les,PRON
devolviese,VERB
sus,DET
mujeres,NOUN
é,CCONJ
hijos,NOUN
",",PUNCT
que,PRON
así,ADV
volverían,VERB
á,ADP
ser,AUX
los,DET
buenos,ADJ
amigos,NOUN
de,ADP
antes,ADV
y,CCONJ
que,PRON
nos,PRON
servirían,VERB
con,ADP
toda,DET
humildad,NOUN
.,PUNCT
Así,ADV
",",PUNCT
pues,SCONJ
",",PUNCT
nuestro,DET
capitán,NOUN
les,PRON
prometió,VERB
perdón,NOUN
y,CCONJ
entró,VERB
á,ADP
favorecerlos,VERB
;,PUNCT
y,CCONJ
después,ADV
de,ADP
esto,PRON
se,PRON
hicieron,VERB
buenos,ADJ
amigos,NOUN
",",PUNCT
hasta,ADP
que,SCONJ
yo,PRON
salí,VERB
de,ADP
la,DET
tierra,NOUN
.,PUNCT
Año,PROPN
y,CCONJ
medio,NUM
duró,VERB
esta,DET
guerra,NOUN
con,ADP
los,DET
Caríos,PROPN
",",PUNCT
así,ADV
que,SCONJ
durante,ADP
este,DET
tiempo,NOUN
no,ADV
hubo,AUX
paz,NOUN
con,ADP
nosotros,PRON
y,CCONJ
no,ADV
podíamos,AUX
estar,AUX
seguros,ADJ
á,ADP
causa,NOUN
de,ADP
ellos,PRON
.,PUNCT
Esta,DET
campaña,NOUN
y,CCONJ
guerra,NOUN
con,ADP
los,DET
Caríos,PROPN
acaeció,VERB
el,DET
año,NOUN
1546,NUM
.,PUNCT
"
  
",SPACE
CAPÍTULO,PROPN
XLIV,ADP
"
",SPACE
ENTRADA,NOUN
DE,ADP
IRALA,PROPN
AL,ADP
CHACO,PROPN
BOREAL,PROPN
POR,ADP
LOS,DET
PAYAGUÁ,PROPN
Y,CCONJ
MBAYÁ,PROPN
"
",SPACE
Después,ADV
de,ADP
esto,PRON
regresamos,VERB
á,ADP
la,DET
ciudad,NOUN
Nostra,PROPN
Singnora,PROPN
de,ADP
Sunssión,PROPN
y,CCONJ
permanecimos,VERB
dos,NUM
años,NOUN
largos,ADJ
en,ADP
aquella,DET
ciudad,NOUN
.,PUNCT
Pero,CCONJ
en,ADP
todo,DET
este,DET
tiempo,NOUN
no,ADV
había,AUX
llegado,VERB
ni,CCONJ
navío,NOUN
ni,CCONJ
correo,NOUN
alguno,PRON
de,ADP
Hispanienn,PROPN
;,PUNCT
entonces,ADV
nuestro,DET
capitán,NOUN
Marthin,ADJ
Domenigo,PROPN
Eyolla,PROPN
(,PUNCT
Irala,PROPN
),PUNCT
hizo,VERB
consultar,VERB
á,ADP
la,DET
gente,NOUN
á,ADP
ver,VERB
si,SCONJ
le,PRON
parecía,VERB
bien,ADV
que,SCONJ
él,PRON
con,ADP
alguna,DET
parte,NOUN
de,ADP
ellos,PRON
marchase,VERB
tierra,NOUN
adentro,ADV
y,CCONJ
averiguase,VERB
si,SCONJ
había,AUX
oro,NOUN
ó,CCONJ
plata,NOUN
que,PRON
rescatar,VERB
.,PUNCT
A,ADP
ello,PRON
le,PRON
contestó,VERB
la,DET
gente,NOUN
",",PUNCT
que,PRON
marchase,VERB
no,ADV
más,ADV
en,ADP
nombre,NOUN
de,ADP
Dios,PROPN
.,PUNCT
"

",SPACE
Así,ADV
por,ADP
ese,DET
tiempo,NOUN
hizo,VERB
reunir,VERB
unos,PRON
350,NUM
de,ADP
los,DET
Españoles,PROPN
y,CCONJ
les,PRON
preguntó,VERB
si,SCONJ
querían,VERB
marchar,VERB
con,ADP
él,PRON
",",PUNCT
que,SCONJ
él,PRON
les,PRON
proporcionaría,VERB
todo,DET
lo,PRON
necesario,ADJ
para,ADP
este,DET
viaje,NOUN
",",PUNCT
es,AUX
á,ADP
saber,VERB
",",PUNCT
en,ADP
Indios,PROPN
",",PUNCT
rocines,NOUN
ó,CCONJ
ropa,NOUN
;,PUNCT
y,CCONJ
ellos,PRON
se,PRON
prestaron,VERB
de,ADP
muy,ADV
buena,ADJ
gana,VERB
á,ADP
marchar,VERB
con,ADP
él,PRON
.,PUNCT
Después,ADV
también,ADV
hizo,VERB
llamar,VERB
á,ADP
junta,NOUN
á,ADP
los,DET
principales,ADJ
ó,CCONJ
caudillos,NOUN
de,ADP
los,DET
Caríos,PROPN
y,CCONJ
preguntó,VERB
si,SCONJ
ellos,PRON
querían,VERB
acompañarlo,VERB
con,ADP
fuerza,NOUN
de,ADP
2.000,NUM
hombres,NOUN
;,PUNCT
y,CCONJ
ellos,PRON
contestaron,VERB
que,SCONJ
de,ADP
muy,ADV
buena,ADJ
gana,NOUN
y,CCONJ
á,ADP
su,DET
llamado,ADJ
marcharían,VERB
con,ADP
él,PRON
.,PUNCT
" 
",SPACE
Con,ADP
este,DET
tan,ADV
buen,ADJ
y,CCONJ
tan,ADV
amistoso,ADJ
acuerdo,NOUN
de,ADP
ambas,NUM
partes,NOUN
se,PRON
aprestó,VERB
dicho,ADJ
nuestro,DET
capitán,NOUN
general,ADJ
Marthín,PROPN
Domenigo,PROPN
Eyolla,PROPN
en,ADP
poco,ADV
más,ADV
de,ADP
2,NUM
meses,NOUN
después,ADV
",",PUNCT
y,CCONJ
emprendió,VERB
la,DET
marcha,NOUN
con,ADP
esta,DET
gente,NOUN
el,DET
año,NOUN
1548,NUM
aguas,NOUN
arriba,ADV
del,ADP
Paraboe,PROPN
con,ADP
7,NUM
navíos,NOUN
bergenntín,PROPN
y,CCONJ
con,ADP
200,NUM
canaon,NOUN
(,PUNCT
canoas,NOUN
),PUNCT
.,PUNCT
La,DET
gente,NOUN
que,PRON
no,ADV
podía,AUX
caber,VERB
ni,CCONJ
en,ADP
los,DET
navíos,NOUN
ni,CCONJ
en,ADP
las,DET
canaen,PROPN
(,PUNCT
canoas,NOUN
),PUNCT
caminaron,VERB
de,ADP
á,NOUN
pie,NOUN
por,ADP
tierra,NOUN
con,ADP
los,DET
130,NUM
caballos,NOUN
.,PUNCT
Y,CCONJ
cuando,SCONJ
nosotros,PRON
los,PRON
hubimos,AUX
reunido,VERB
á,ADP
todos,PRON
por,ADP
tierra,NOUN
y,CCONJ
por,ADP
agua,NOUN
cerca,ADV
de,ADP
un,DET
cerro,NOUN
alto,ADJ
y,CCONJ
redondo,ADJ
llamado,ADJ
S.,PROPN
Ferdinando,PROPN
",",PUNCT
donde,PRON
en,ADP
aquel,DET
tiempo,NOUN
vivían,VERB
los,DET
antedichos,ADJ
Peyenbas,PROPN
(,PUNCT
Payaguá,PROPN
),PUNCT
",",PUNCT
allí,ADV
envió,VERB
nuestro,DET
capitán,NOUN
los,DET
5,NUM
navíos,NOUN
bergenntín,VERB
(,PUNCT
bergantines,NOUN
),PUNCT
y,CCONJ
las,DET
canaen,PROPN
(,PUNCT
canoas,NOUN
),PUNCT
de,ADP
vuelta,NOUN
á,ADP
la,DET
ciudad,NOUN
Nostra,PROPN
Singnora,PROPN
de,ADP
Sunssión,PROPN
.,PUNCT
"
",SPACE
A,ADP
los,DET
otros,PRON
2,NUM
navíos,NOUN
pergentin,PROPN
(,PUNCT
bergantines,NOUN
),PUNCT
los,PRON
dejó,VERB
allí,ADV
cerca,ADV
de,ADP
S.,PROPN
Fernando,PROPN
",",PUNCT
con,ADP
50,NUM
Españoles,PROPN
",",PUNCT
á,ADP
quienes,PRON
nombró,VERB
él,PRON
un,DET
capitán,NOUN
llamado,ADJ
Petter,PROPN
Diess,PROPN
(,PUNCT
Pedro,PROPN
Díaz,PROPN
),PUNCT
;,PUNCT
les,PRON
entregó,VERB
también,ADV
víveres,NOUN
y,CCONJ
lo,PRON
demás,PRON
necesario,ADJ
para,ADP
dos,NUM
años,NOUN
",",PUNCT
y,CCONJ
tenían,VERB
que,SCONJ
esperar,VERB
allí,ADV
hasta,ADP
que,SCONJ
él,PRON
volviese,VERB
de,ADP
tierra,NOUN
adentro,ADJ
",",PUNCT
porque,SCONJ
no,ADV
le,PRON
sucediese,VERB
á,ADP
él,PRON
y,CCONJ
á,ADP
su,DET
gente,NOUN
como,SCONJ
le,PRON
había,AUX
sucedido,VERB
al,ADP
buen,ADJ
señor,NOUN
Joann,PROPN
Eyollas,PROPN
(,PUNCT
Ayolas,PROPN
),PUNCT
y,CCONJ
á,ADP
los,DET
compañeros,NOUN
con,ADP
él,PRON
",",PUNCT
á,ADP
quienes,PRON
los,DET
Pyenbass,PROPN
(,PUNCT
Payaguá,PROPN
),PUNCT
habían,AUX
asesinado,VERB
tan,ADV
cruelmente,ADV
.,PUNCT
¡,PUNCT
Dios,PROPN
los,PRON
favorezca,VERB
á,ADP
todos,PRON
!,PUNCT
De,ADP
ello,PRON
se,PRON
dijo,VERB
ya,ADV
en,ADP
la,DET
f.,PROPN
[,NOUN
22,NUM
],NOUN
.,PUNCT
"
",SPACE
Después,ADV
de,ADP
esto,PRON
marchó,VERB
adelante,ADV
nuestro,DET
capitán,NOUN
con,ADP
300,NUM
Cristianos,PROPN
y,CCONJ
130,NUM
caballos,NOUN
y,CCONJ
3.000,NUM
Caríos,PROPN
unos,PRON
8,NUM
días,NOUN
enteros,ADJ
sin,ADP
que,SCONJ
nosotros,PRON
hallásemos,VERB
nación,NOUN
alguna,ADJ
.,PUNCT
A,ADP
los,DET
9,NUM
días,NOUN
dimos,VERB
con,ADP
una,DET
llamada,ADJ
Naperus,PROPN
",",PUNCT
no,ADV
tienen,VERB
más,ADV
de,ADP
